"province_name","district","year","week","weekly_dengue_cases","weekly_diarrhea_cases","population","rainsum","meantemperature","max_temperature","min_temperature","rainsum_std"
"02 Phongsali",2,2021,6,0,5,194691,11.9,14.6714285714286,17.9285714285714,11.3571428571429,-0.497514321955436
"02 Phongsali",2,2021,7,0,18,194691,0,17.9428571428571,22.8571428571429,13,-0.78018849069854
"02 Phongsali",2,2021,8,0,7,194691,5.8,17.0571428571429,20.7142857142857,13.3571428571429,-0.642414526101061
"02 Phongsali",2,2021,9,0,16,194691,0,20.1285714285714,26.5714285714286,13.6428571428571,-0.78018849069854
"02 Phongsali",2,2021,10,0,8,194691,0,20.8714285714286,27.0714285714286,14.6428571428571,-0.78018849069854
"02 Phongsali",2,2021,11,0,17,194691,0,22.2,28.9285714285714,15.4285714285714,-0.78018849069854
"02 Phongsali",2,2021,12,0,11,194691,6.7,20.1,25.2857142857143,14.8571428571429,-0.621035807456624
"02 Phongsali",2,2021,13,0,17,194691,0,22.7857142857143,29.9285714285714,15.5714285714286,-0.78018849069854
"02 Phongsali",2,2021,14,0,17,194691,104.9,19.2857142857143,23.7857142857143,14.7142857142857,1.71161993796966
"02 Phongsali",2,2021,15,0,23,194691,14.8,22.0285714285714,27.2857142857143,16.7142857142857,-0.428627339656697
"02 Phongsali",2,2021,16,0,24,194691,18.6,21.2714285714286,25.8857142857143,16.5714285714286,-0.338361638713521
"02 Phongsali",2,2021,17,0,37,194691,3.3,23.3428571428571,28.4285714285714,18.2142857142857,-0.70179985566894
"02 Phongsali",2,2021,18,0,19,194691,48.4,21.7714285714286,26,17.5,0.369511489735597
"02 Phongsali",2,2021,19,0,13,194691,41.3,22.9,28.4285714285714,17.3571428571429,0.20085715376282
"02 Phongsali",2,2021,20,1,82,194691,1.3,24.9142857142857,30.9285714285714,18.8571428571429,-0.749308119323243
"02 Phongsali",2,2021,21,0,22,194691,70.2,24.7714285714286,29.9571428571429,19.5,0.887351563567501
"02 Phongsali",2,2021,22,2,8,194691,26.5,24.1714285714286,28.9285714285714,19.3571428571429,-0.150703997279023
"02 Phongsali",2,2021,23,0,15,194691,121.6,23.4,27.3571428571429,19.3571428571429,2.10831393948309
"02 Phongsali",2,2021,24,0,15,194691,65.4,22.5714285714286,25.9285714285714,19.1428571428571,0.773331730797173
