"province_name","district","year","week","weekly_dengue_cases","weekly_diarrhea_cases","population","rainsum","meantemperature","max_temperature","min_temperature","rainsum_std"
"08 Xainyabouli",8,2019,20,9,33,417782,11,30.3142857142857,36.1428571428571,24.4285714285714,-0.432505276396885
"08 Xainyabouli",8,2019,21,12,21,417782,18.2,30.4571428571429,36.0571428571429,24.8428571428571,-0.239250336210908
"08 Xainyabouli",8,2019,22,19,24,417782,89.5,29.0714285714286,33.4142857142857,24.6714285714286,1.67451039090857
"08 Xainyabouli",8,2019,23,35,24,417782,59.2,29.9428571428571,34.6,25.2571428571429,0.861229184292578
"08 Xainyabouli",8,2019,24,11,15,417782,0.5,29.4,33.3571428571429,25.4142857142857,-0.714335397501436
"08 Xainyabouli",8,2019,25,26,22,417782,17.6,30.1,34.9428571428571,25.2,-0.255354914559739
"08 Xainyabouli",8,2019,26,27,31,417782,0,29.6714285714286,33.6571428571429,25.6714285714286,-0.727755879458796
"08 Xainyabouli",8,2019,27,61,27,417782,35.5,28.0428571428571,31.4142857142857,24.6571428571429,0.225098339513734
"08 Xainyabouli",8,2019,28,56,11,417782,0.2,29.6428571428571,33.9428571428571,25.3,-0.722387686675852
"08 Xainyabouli",8,2019,29,66,13,417782,19.4,30.5428571428571,36.0857142857143,24.9428571428571,-0.207041179513245
"08 Xainyabouli",8,2019,30,73,19,417782,41.8,27.0285714285714,30.2571428571429,23.7428571428571,0.394196412176465
"08 Xainyabouli",8,2019,31,81,23,417782,156,27.0285714285714,29.8142857142857,24.2,3.45943449123739
"08 Xainyabouli",8,2019,32,47,19,417782,11.7,28.0428571428571,31.4285714285714,24.6571428571429,-0.413716601656582
"08 Xainyabouli",8,2019,33,21,21,417782,84.5,27.4571428571429,30.5,24.4,1.54030557133497
"08 Xainyabouli",8,2019,34,51,27,417782,28.4,27.9428571428571,31.4285714285714,24.4571428571429,0.0345274957192278
"08 Xainyabouli",8,2019,35,33,12,417782,105.3,27.9857142857143,31.4285714285714,24.5285714285714,2.09859762076113
"08 Xainyabouli",8,2019,36,24,12,417782,3.6,28.5,32.9142857142857,24.0714285714286,-0.631128409365807
"08 Xainyabouli",8,2019,37,24,24,417782,56.9,28.3,32.3285714285714,24.2428571428571,0.799494967288724
"08 Xainyabouli",8,2019,38,27,17,417782,22.9,28.2,32.8285714285714,23.5428571428571,-0.113097805811728
"08 Xainyabouli",8,2019,39,19,26,417782,7.8,26.6285714285714,31.1428571428571,22.0714285714286,-0.518396360923987
"08 Xainyabouli",8,2019,40,29,14,417782,28.7,27.3285714285714,32.6428571428571,22,0.0425797848936435
"08 Xainyabouli",8,2019,41,13,19,417782,23.3,27.7428571428571,32.7,22.7714285714286,-0.10236142024584
"08 Xainyabouli",8,2019,42,24,17,417782,24.4,27.2571428571429,31.9428571428571,22.5714285714286,-0.0728363599396488
"08 Xainyabouli",8,2019,43,13,21,417782,0,28.3428571428571,33.8571428571429,22.8142857142857,-0.727755879458796
"08 Xainyabouli",8,2019,44,10,9,417782,12.6,25.6285714285714,30.7857142857143,20.4571428571429,-0.389559734133335
"08 Xainyabouli",8,2019,45,7,20,417782,0.4,25.4285714285714,30.0714285714286,20.7571428571429,-0.717019493892908
"08 Xainyabouli",8,2019,46,16,26,417782,1.1,25.3285714285714,31.4857142857143,19.1571428571429,-0.698230819152605
"08 Xainyabouli",8,2019,47,13,12,417782,0,24.9571428571429,31.0571428571429,18.8285714285714,-0.727755879458796
"08 Xainyabouli",8,2019,48,14,14,417782,0,24.3857142857143,31.3,17.4142857142857,-0.727755879458796
"08 Xainyabouli",8,2019,49,10,14,417782,0,18.1571428571429,24.3142857142857,11.9857142857143,-0.727755879458796
"08 Xainyabouli",8,2019,50,6,18,417782,0,17.9857142857143,26.8857142857143,9.07142857142857,-0.727755879458796
"08 Xainyabouli",8,2019,51,3,24,417782,0,23.1571428571429,31.2285714285714,15.0714285714286,-0.727755879458796
"08 Xainyabouli",8,2019,52,0,18,417782,0,22.9571428571429,30.1571428571429,15.7285714285714,-0.727755879458796
"08 Xainyabouli",8,2019,53,0,5,417782,0,23.15,30.45,15.8,-0.727755879458796
"08 Xainyabouli",8,2020,1,2,23,423468,0,23.9833333333333,31.3666666666667,16.5833333333333,-0.727755879458796
"08 Xainyabouli",8,2020,2,0,28,423468,0,23.9,31.8857142857143,15.9,-0.727755879458796
"08 Xainyabouli",8,2020,3,2,14,423468,0,24.0857142857143,31.7285714285714,16.4285714285714,-0.727755879458796
"08 Xainyabouli",8,2020,4,4,20,423468,0,23.3857142857143,32.6571428571429,14.1142857142857,-0.727755879458796
"08 Xainyabouli",8,2020,5,3,18,423468,0,21.6571428571429,29.5,13.8,-0.727755879458796
"08 Xainyabouli",8,2020,6,1,28,423468,0,24.0285714285714,31.4285714285714,16.6285714285714,-0.727755879458796
"08 Xainyabouli",8,2020,7,1,33,423468,0,23.9571428571429,33.4,14.5142857142857,-0.727755879458796
"08 Xainyabouli",8,2020,8,1,26,423468,0,24.0857142857143,30.6285714285714,17.5285714285714,-0.727755879458796
"08 Xainyabouli",8,2020,9,0,44,423468,0,25.3857142857143,33.8142857142857,16.9,-0.727755879458796
"08 Xainyabouli",8,2020,10,2,52,423468,45.1,26.5142857142857,33.1428571428571,19.8857142857143,0.482771593095038
"08 Xainyabouli",8,2020,11,0,66,423468,0,28.1571428571429,35.7428571428571,20.5714285714286,-0.727755879458796
"08 Xainyabouli",8,2020,12,1,57,423468,0,28.1285714285714,35.4285714285714,20.8285714285714,-0.727755879458796
"08 Xainyabouli",8,2020,13,2,21,423468,0,28.6142857142857,36.3857142857143,20.8142857142857,-0.727755879458796
"08 Xainyabouli",8,2020,14,1,15,423468,0,29.5285714285714,37.0571428571429,22,-0.727755879458796
"08 Xainyabouli",8,2020,15,5,5,423468,19.3,28.3142857142857,33.8571428571429,22.7714285714286,-0.209725275904716
"08 Xainyabouli",8,2020,16,2,18,423468,6.1,28.6,35.7142857142857,21.4857142857143,-0.564025999579009
"08 Xainyabouli",8,2020,17,11,18,423468,59,27.2571428571429,31.8142857142857,22.6857142857143,0.855860991509634
"08 Xainyabouli",8,2020,18,10,20,423468,9.8,27.7142857142857,32.7714285714286,22.6571428571429,-0.464714433094548
"08 Xainyabouli",8,2020,19,12,6,423468,6.2,31,38.1714285714286,23.8285714285714,-0.561341903187537
"08 Xainyabouli",8,2020,20,12,11,423468,21.8,30.6285714285714,37.1714285714286,24.0857142857143,-0.142622866117919
"08 Xainyabouli",8,2020,21,8,29,423468,5.5,30.9428571428571,36.8571428571429,25.0285714285714,-0.580130577927841
"08 Xainyabouli",8,2020,22,2,26,423468,74.1,29.8428571428571,34.7428571428571,24.9285714285714,1.26115954662189
"08 Xainyabouli",8,2020,23,7,16,423468,54.9,29.1428571428571,33.3285714285714,24.9428571428571,0.745813039459285
"08 Xainyabouli",8,2020,24,16,8,423468,7.2,29.6142857142857,34.2571428571429,24.9714285714286,-0.534500939272818
"08 Xainyabouli",8,2020,25,6,15,423468,88.4,27.8285714285714,30.9142857142857,24.7285714285714,1.64498533060238
"08 Xainyabouli",8,2020,26,12,27,423468,84.1,29.3142857142857,34.1571428571429,24.4428571428571,1.52956918576908
"08 Xainyabouli",8,2020,27,9,24,423468,19.5,28.9285714285714,32.1428571428571,25.6857142857143,-0.204357083121773
"08 Xainyabouli",8,2020,28,8,31,423468,25.8,29.2571428571429,33.0428571428571,25.4571428571429,-0.035259010459042
"08 Xainyabouli",8,2020,29,9,22,423468,15.6,29.2,33.6142857142857,24.7714285714286,-0.309036842389177
"08 Xainyabouli",8,2020,30,7,30,423468,6.5,29.5714285714286,34,25.1428571428571,-0.553289614013121
"08 Xainyabouli",8,2020,31,9,29,423468,131.3,28.7571428571429,32.6571428571429,24.8428571428571,2.79646268254383
"08 Xainyabouli",8,2020,32,0,27,423468,108.9,27.9,30.9714285714286,24.8142857142857,2.19522509085412
"08 Xainyabouli",8,2020,33,5,24,423468,185.7,26.9571428571429,29.8428571428571,24.0571428571429,4.25661111950455
"08 Xainyabouli",8,2020,34,7,31,423468,102,27.1142857142857,30.1285714285714,24.0857142857143,2.01002243984256
"08 Xainyabouli",8,2020,35,3,20,423468,10.3,28.9428571428571,33.6,24.2857142857143,-0.451293951137189
"08 Xainyabouli",8,2020,36,2,20,423468,69.8,29.1142857142857,33.6571428571429,24.5714285714286,1.1457434017886
"08 Xainyabouli",8,2020,37,1,11,423468,25.2,28.4142857142857,32.3,24.5142857142857,-0.0513635888078734
"08 Xainyabouli",8,2020,38,3,52,423468,51.4,28.3714285714286,31.8857142857143,24.8571428571429,0.651869665757768
"08 Xainyabouli",8,2020,39,4,54,423468,47.6,28.4,32.1714285714286,24.6,0.549874002881835
"08 Xainyabouli",8,2020,40,3,41,423468,9.3,28.2714285714286,31.9571428571429,24.5571428571429,-0.478134915051908
"08 Xainyabouli",8,2020,41,2,39,423468,39.8,26.6714285714286,31.2857142857143,22.0428571428571,0.340514484347026
"08 Xainyabouli",8,2020,42,2,34,423468,12.1,25.1428571428571,28.1714285714286,22.1142857142857,-0.402980216090694
"08 Xainyabouli",8,2020,43,3,47,423468,0,24.6857142857143,30.0285714285714,19.3428571428571,-0.727755879458796
"08 Xainyabouli",8,2020,44,0,27,423468,18.9,25.9857142857143,29.9714285714286,22,-0.220461661470604
"08 Xainyabouli",8,2020,45,1,39,423468,0,25.6428571428571,30.1,21.1714285714286,-0.727755879458796
"08 Xainyabouli",8,2020,46,1,51,423468,0,22.8,29.4428571428571,16.1428571428571,-0.727755879458796
"08 Xainyabouli",8,2020,47,0,40,423468,0,26.0714285714286,33.5,18.6142857142857,-0.727755879458796
"08 Xainyabouli",8,2020,48,0,48,423468,0,24.5857142857143,30.7285714285714,18.4285714285714,-0.727755879458796
"08 Xainyabouli",8,2020,49,0,44,423468,0,22.3285714285714,28.3428571428571,16.2857142857143,-0.727755879458796
"08 Xainyabouli",8,2020,50,0,43,423468,0,22.1714285714286,30.1857142857143,14.1285714285714,-0.727755879458796
"08 Xainyabouli",8,2020,51,0,42,423468,0,21.8571428571429,27.9714285714286,15.7428571428571,-0.727755879458796
"08 Xainyabouli",8,2020,52,0,44,423468,0,21.2142857142857,29.7285714285714,12.6857142857143,-0.727755879458796
"08 Xainyabouli",8,2020,53,2,23,423468,0,22.9666666666667,28.6666666666667,17.2666666666667,-0.727755879458796
"08 Xainyabouli",8,2021,1,0,29,428964,0,19.6,27.9,11.2833333333333,-0.727755879458796
"08 Xainyabouli",8,2021,2,0,44,428964,0,19.0571428571429,24.3428571428571,13.7428571428571,-0.727755879458796
"08 Xainyabouli",8,2021,3,0,29,428964,0,20.4,28.2428571428571,12.5,-0.727755879458796
"08 Xainyabouli",8,2021,4,0,44,428964,0,21.9714285714286,31.2571428571429,12.6571428571429,-0.727755879458796
"08 Xainyabouli",8,2021,5,0,40,428964,0,23.6,30.6,16.5714285714286,-0.727755879458796
"08 Xainyabouli",8,2021,6,0,55,428964,47.6,22.4428571428571,29.6714285714286,15.1714285714286,0.549874002881835
"08 Xainyabouli",8,2021,7,0,71,428964,0,23.0428571428571,31.4285714285714,14.6142857142857,-0.727755879458796
"08 Xainyabouli",8,2021,8,0,61,428964,0,24.7142857142857,31.6857142857143,17.6714285714286,-0.727755879458796
"08 Xainyabouli",8,2021,9,0,44,428964,9,25.2285714285714,33.9142857142857,16.4857142857143,-0.486187204226324
"08 Xainyabouli",8,2021,10,0,71,428964,3.8,26.2428571428571,33.6,18.8714285714286,-0.625760216582863
"08 Xainyabouli",8,2021,11,0,88,428964,0,26.9428571428571,33.9571428571429,19.8857142857143,-0.727755879458796
"08 Xainyabouli",8,2021,12,0,78,428964,0,28.6,35.4571428571429,21.7142857142857,-0.727755879458796
"08 Xainyabouli",8,2021,13,1,82,428964,0,29.6857142857143,36.8857142857143,22.4571428571429,-0.727755879458796
"08 Xainyabouli",8,2021,14,0,55,428964,76,26.5857142857143,31.7428571428571,21.4142857142857,1.31215737805986
"08 Xainyabouli",8,2021,15,0,40,428964,2.6,28.3857142857143,34.1571428571429,22.5714285714286,-0.657969373280526
"08 Xainyabouli",8,2021,16,0,77,428964,48.9,27.3285714285714,32.7142857142857,21.9285714285714,0.58476725597097
"08 Xainyabouli",8,2021,17,0,63,428964,34,29.0285714285714,34.7428571428571,23.2571428571429,0.184836893641655
"08 Xainyabouli",8,2021,18,0,40,428964,9.7,28.0428571428571,32.9714285714286,23.1,-0.46739852948602
"08 Xainyabouli",8,2021,19,0,40,428964,4.2,28.7142857142857,34.4714285714286,22.9142857142857,-0.615023831016976
"08 Xainyabouli",8,2021,20,0,37,428964,6.6,30.6428571428571,36.6,24.6428571428571,-0.55060551762165
"08 Xainyabouli",8,2021,21,0,33,428964,49.6,30.0142857142857,35.2,24.8,0.603555930711274
"08 Xainyabouli",8,2021,22,0,30,428964,52.9,29.9857142857143,34.6714285714286,25.2571428571429,0.692131111629847
"08 Xainyabouli",8,2021,23,0,36,428964,95.9,28.9714285714286,33.2571428571429,24.6571428571429,1.84629255996277
"08 Xainyabouli",8,2021,24,0,43,428964,248,27.0857142857143,30.1428571428571,24.0142857142857,5.92880317139155
"08 Xainyabouli",8,2021,25,0,34,428964,0,29.6285714285714,34.5428571428571,24.6857142857143,-0.727755879458796
"08 Xainyabouli",8,2021,26,0,25,428964,8.9,28.9857142857143,32.7142857142857,25.2142857142857,-0.488871300617796
"08 Xainyabouli",8,2021,27,0,29,428964,71.5,28.7,32.6571428571429,24.7285714285714,1.19137304044362
"08 Xainyabouli",8,2021,28,0,28,428964,48.1,28.1428571428571,32.0142857142857,24.2285714285714,0.563294484839195
"08 Xainyabouli",8,2021,29,0,34,428964,38.3,28.4714285714286,32.2,24.7,0.300253038474947
"08 Xainyabouli",8,2021,30,0,32,428964,54.5,27.6285714285714,30.7428571428571,24.5,0.735076653893397
"08 Xainyabouli",8,2021,31,0,20,428964,54.7,28.5142857142857,32.0428571428571,24.9428571428571,0.740444846676341
"08 Xainyabouli",8,2021,32,0,32,428964,34.7,28.8,32.7571428571429,24.7857142857143,0.203625568381958
"08 Xainyabouli",8,2021,33,0,23,428964,51.6,28,31.3,24.6571428571429,0.657237858540712
"08 Xainyabouli",8,2021,34,0,23,428964,57.6,28.8428571428571,33.5571428571429,24.1,0.818283642029027
"08 Xainyabouli",8,2021,35,0,27,428964,36.2,28.1571428571429,32.1857142857143,24.0857142857143,0.243887014254037
"08 Xainyabouli",8,2021,36,0,39,428964,16.7,28.0714285714286,32.1428571428571,23.9571428571429,-0.279511782082986
"08 Xainyabouli",8,2021,37,0,20,428964,72.7,28.2142857142857,32.3285714285714,24.0714285714286,1.22358219714129
"08 Xainyabouli",8,2021,38,0,24,428964,26.4,27.6714285714286,31.8571428571429,23.4571428571429,-0.0191544321102105
"08 Xainyabouli",8,2021,39,0,21,428964,64.2,27.8,31.7857142857143,23.7857142857143,0.995434003866173
"08 Xainyabouli",8,2021,40,0,40,428964,2.1,28.5571428571429,33.1428571428571,23.9428571428571,-0.671389855237886
"08 Xainyabouli",8,2021,41,0,26,428964,16.6,27.5571428571429,32.0285714285714,23.0428571428571,-0.282195878474458
"08 Xainyabouli",8,2021,42,0,30,428964,6.7,25.9285714285714,29.6,22.2428571428571,-0.547921421230178
"08 Xainyabouli",8,2021,43,0,25,428964,10.2,26.4428571428571,30.5714285714286,22.2857142857143,-0.453978047528661
"08 Xainyabouli",8,2021,44,0,20,428964,67.2,26.3,30.2285714285714,22.3285714285714,1.07595689561033
"08 Xainyabouli",8,2021,45,0,26,428964,2.9,26.4571428571429,30.9571428571429,21.9285714285714,-0.64991708410611
"08 Xainyabouli",8,2021,46,0,16,428964,0,25.7142857142857,30.2285714285714,21.1857142857143,-0.727755879458796
"08 Xainyabouli",8,2021,47,0,23,428964,0,26.1,31.6285714285714,20.5571428571429,-0.727755879458796
"08 Xainyabouli",8,2021,48,0,19,428964,0,22.5571428571429,27.8571428571429,17.2428571428571,-0.727755879458796
"08 Xainyabouli",8,2021,49,0,19,428964,0,19.7714285714286,27.2428571428571,12.2714285714286,-0.727755879458796
"08 Xainyabouli",8,2021,50,0,14,428964,0,22.1,29.6285714285714,14.5571428571429,-0.727755879458796
"08 Xainyabouli",8,2021,51,0,18,428964,0,19.9285714285714,27.5714285714286,12.2285714285714,-0.727755879458796
"08 Xainyabouli",8,2021,52,0,19,428964,0.8,21.7714285714286,29.7428571428571,13.7714285714286,-0.706283108327021
"08 Xainyabouli",8,2021,53,0,5,428964,0,22.2,28.4,15.95,-0.727755879458796
"08 Xainyabouli",8,2022,1,0,13,434293,0,22.3166666666667,29.9666666666667,14.6166666666667,-0.727755879458796
"08 Xainyabouli",8,2022,2,0,15,434293,0,23.2857142857143,31.3,15.2142857142857,-0.727755879458796
"08 Xainyabouli",8,2022,3,1,18,434293,44.1,22.2857142857143,27.6142857142857,16.9428571428571,0.455930629180318
"08 Xainyabouli",8,2022,4,0,15,434293,3.2,22.2571428571429,29.4571428571429,15.0285714285714,-0.641864794931695
"08 Xainyabouli",8,2022,5,0,23,434293,0,22.9,31.2857142857143,14.5,-0.727755879458796
"08 Xainyabouli",8,2022,6,0,21,434293,4.3,22.9,29.9714285714286,15.7714285714286,-0.612339734625504
"08 Xainyabouli",8,2022,7,0,30,434293,1.8,25.0285714285714,32.0428571428571,17.9857142857143,-0.679442144412302
"08 Xainyabouli",8,2022,8,0,24,434293,58.9,21.5857142857143,25.0857142857143,18.0428571428571,0.853176895118162
"08 Xainyabouli",8,2022,9,0,28,434293,0,24.5,32.7285714285714,16.2285714285714,-0.727755879458796
"08 Xainyabouli",8,2022,10,0,31,434293,1.8,27.3428571428571,34.7285714285714,19.9,-0.679442144412302
"08 Xainyabouli",8,2022,11,0,40,434293,75,28.0428571428571,34.1142857142857,21.9142857142857,1.28531641414514
"08 Xainyabouli",8,2022,12,0,30,434293,46,26.8428571428571,32.4428571428571,21.2142857142857,0.506928460618285
"08 Xainyabouli",8,2022,13,0,30,434293,24.5,26.7714285714286,32.3714285714286,21.1142857142857,-0.0701522635481769
"08 Xainyabouli",8,2022,14,0,29,434293,41.3,24.9,30.3714285714286,19.4,0.380775930219105
"08 Xainyabouli",8,2022,15,0,34,434293,4.5,26.9428571428571,33.6285714285714,20.1857142857143,-0.60697154184256
"08 Xainyabouli",8,2022,16,0,50,434293,21.6,26.7714285714286,31.9714285714286,21.5142857142857,-0.147991058900862
"08 Xainyabouli",8,2022,17,2,51,434293,9.8,28.7,34.4285714285714,22.9142857142857,-0.464714433094548
"08 Xainyabouli",8,2022,18,0,53,434293,44,27.1714285714286,32.9,21.4142857142857,0.453246532788846
"08 Xainyabouli",8,2022,19,0,55,434293,56.6,27.7857142857143,32.1571428571429,23.4,0.791442678114308
"08 Xainyabouli",8,2022,20,0,58,434293,22.4,27.5857142857143,32.1571428571429,23,-0.126518287769087
"08 Xainyabouli",8,2022,21,0,71,434293,114.4,28.0142857142857,32.4142857142857,23.5571428571429,2.34285039238507
"08 Xainyabouli",8,2022,22,9,54,434293,23.6,28.5714285714286,33.6285714285714,23.4714285714286,-0.0943091310714242
"08 Xainyabouli",8,2022,23,9,55,434293,2.7,28.9,33.3857142857143,24.3571428571429,-0.655285276889054
"08 Xainyabouli",8,2022,24,4,47,434293,31.8,28.8857142857143,34.0857142857143,23.6428571428571,0.125786773029273
"08 Xainyabouli",8,2022,25,5,47,434293,12.4,28.7571428571429,33.9285714285714,23.5428571428571,-0.394927926916279
"08 Xainyabouli",8,2022,26,36,41,434293,61.2,28.5,33.4571428571429,23.5,0.914911112122016
"08 Xainyabouli",8,2022,27,44,52,434293,108.2,28.2714285714286,32.7428571428571,23.7857142857143,2.17643641611382
"08 Xainyabouli",8,2022,28,45,47,434293,163.7,28.3285714285714,33.0857142857143,23.5428571428571,3.66610991338073
"08 Xainyabouli",8,2022,29,58,60,434293,41.4,29.1142857142857,33.9857142857143,24.2,0.383460026610577
"08 Xainyabouli",8,2022,30,26,58,434293,9.8,29.2142857142857,34.6142857142857,23.7571428571429,-0.464714433094548
"08 Xainyabouli",8,2022,31,39,33,434293,44.1,28.6857142857143,33.6285714285714,23.6857142857143,0.455930629180318
"08 Xainyabouli",8,2022,32,35,40,434293,59.4,27.4857142857143,31.1571428571429,23.7857142857143,0.866597377075521
"08 Xainyabouli",8,2022,33,27,21,434293,92.9,27.1857142857143,31.1285714285714,23.2142857142857,1.76576966821861
"08 Xainyabouli",8,2022,34,25,33,434293,66.6,27.3714285714286,31.3857142857143,23.3285714285714,1.0598523172615
"08 Xainyabouli",8,2022,35,23,31,434293,21.9,28.6571428571429,33.5428571428571,23.7428571428571,-0.139938769726447
"08 Xainyabouli",8,2022,36,8,46,434293,4.9,28.6285714285714,33.4857142857143,23.7142857142857,-0.596235156276672
"08 Xainyabouli",8,2022,37,9,28,434293,79.7,27.2142857142857,31.4285714285714,22.9714285714286,1.41146894454432
"08 Xainyabouli",8,2022,38,13,37,434293,98,28.2,33.2428571428571,23.1142857142857,1.90265858418368
"08 Xainyabouli",8,2022,39,10,29,434293,22.5,27.0857142857143,31.2142857142857,22.9,-0.123834191377615
"08 Xainyabouli",8,2022,40,17,24,434293,85.7,26.9,31.1142857142857,22.6428571428571,1.57251472803264
"08 Xainyabouli",8,2022,41,9,31,434293,32.1,26.7857142857143,31.5571428571429,21.9714285714286,0.133839062203689
"08 Xainyabouli",8,2022,42,13,36,434293,0,24.2571428571429,30.5285714285714,17.9428571428571,-0.727755879458796
"08 Xainyabouli",8,2022,43,14,30,434293,8.2,26.3857142857143,32.1857142857143,20.5571428571429,-0.507659975358099
"08 Xainyabouli",8,2022,44,16,47,434293,0,24.6857142857143,31.5,17.8285714285714,-0.727755879458796
"08 Xainyabouli",8,2022,45,18,44,434293,0,23.2571428571429,31.2,15.2571428571429,-0.727755879458796
"08 Xainyabouli",8,2022,46,11,47,434293,29.1,25.8571428571429,32.5714285714286,19.1,0.0533161704595312
"08 Xainyabouli",8,2022,47,5,47,434293,0,26.2428571428571,31.9714285714286,20.4857142857143,-0.727755879458796
"08 Xainyabouli",8,2022,48,9,50,434293,0,26.6428571428571,32.1142857142857,21.1571428571429,-0.727755879458796
"08 Xainyabouli",8,2022,49,29,51,434293,0,25.9,31.8571428571429,19.9,-0.727755879458796
"08 Xainyabouli",8,2022,50,15,64,434293,0,24.0571428571429,29.4428571428571,18.6142857142857,-0.727755879458796
"08 Xainyabouli",8,2022,51,27,63,434293,0,20.2857142857143,27.6428571428571,12.8428571428571,-0.727755879458796
"08 Xainyabouli",8,2022,52,12,62,434293,0,21.2857142857143,28.7142857142857,13.8142857142857,-0.727755879458796
"08 Xainyabouli",8,2022,53,5,13,434293,0,20.55,27.8,13.25,-0.727755879458796
"08 Xainyabouli",8,2023,1,9,82,439382,0,21.4833333333333,28.0666666666667,14.8666666666667,-0.727755879458796
"08 Xainyabouli",8,2023,2,2,61,439382,0,23.0428571428571,30.1285714285714,15.9142857142857,-0.727755879458796
"08 Xainyabouli",8,2023,3,4,54,439382,0,21.6857142857143,30.3142857142857,13,-0.727755879458796
"08 Xainyabouli",8,2023,4,4,54,439382,0,21.4714285714286,30.1857142857143,12.7285714285714,-0.727755879458796
"08 Xainyabouli",8,2023,5,5,67,439382,0,20.4857142857143,29.2285714285714,11.6714285714286,-0.727755879458796
"08 Xainyabouli",8,2023,6,0,72,439382,0,25.4285714285714,34.9142857142857,15.9142857142857,-0.727755879458796
"08 Xainyabouli",8,2023,7,1,81,439382,0,24.6571428571429,34.2,15.0714285714286,-0.727755879458796
"08 Xainyabouli",8,2023,8,3,72,439382,0,23.9142857142857,32.6285714285714,15.1571428571429,-0.727755879458796
"08 Xainyabouli",8,2023,9,2,57,439382,0,23.0285714285714,31.5,14.5571428571429,-0.727755879458796
"08 Xainyabouli",8,2023,10,4,62,439382,0,24.5428571428571,33.3857142857143,15.6714285714286,-0.727755879458796
"08 Xainyabouli",8,2023,11,3,79,439382,19.1,25.4571428571429,33.1,17.7428571428571,-0.21509346868766
"08 Xainyabouli",8,2023,12,4,52,439382,1.2,28.0428571428571,37.2285714285714,18.7857142857143,-0.695546722761133
"08 Xainyabouli",8,2023,13,7,42,439382,10.2,28.0142857142857,36.8571428571429,19.1285714285714,-0.453978047528661
"08 Xainyabouli",8,2023,14,0,62,439382,0,27.8285714285714,36.9857142857143,18.6428571428571,-0.727755879458796
"08 Xainyabouli",8,2023,15,7,43,439382,0,30.5,38.7571428571429,22.2142857142857,-0.727755879458796
"08 Xainyabouli",8,2023,16,8,71,439382,14.7,31.3571428571429,39.7285714285714,22.9714285714286,-0.333193709912425
"08 Xainyabouli",8,2023,17,11,54,439382,0,29.2714285714286,37,21.4857142857143,-0.727755879458796
"08 Xainyabouli",8,2023,18,19,60,439382,4.5,29.5,36.9142857142857,22.0714285714286,-0.60697154184256
"08 Xainyabouli",8,2023,19,30,51,439382,38.9,31.4571428571429,39.2142857142857,23.6714285714286,0.316357616823779
"08 Xainyabouli",8,2023,20,32,51,439382,64.8,28.3285714285714,33.9,22.7142857142857,1.011538582215
"08 Xainyabouli",8,2023,21,65,48,439382,21.2,30.2571428571429,37.3285714285714,23.1571428571429,-0.15872744446675
"08 Xainyabouli",8,2023,22,45,64,439382,67.2,29.3857142857143,35.0714285714286,23.6857142857143,1.07595689561033
"08 Xainyabouli",8,2023,23,69,56,439382,37.5,29.4714285714286,34.8571428571429,24.0428571428571,0.278780267343172
"08 Xainyabouli",8,2023,24,62,53,439382,10.2,28.5285714285714,33.2142857142857,23.8142857142857,-0.453978047528661
"08 Xainyabouli",8,2023,25,84,43,439382,0,29.1285714285714,34.1428571428571,24.0714285714286,-0.727755879458796
"08 Xainyabouli",8,2023,26,114,33,439382,55.6,28.1714285714286,32.8,23.4714285714286,0.764601714199589
"08 Xainyabouli",8,2023,27,174,59,439382,25.3,28.9285714285714,34.0142857142857,23.8142857142857,-0.0486794924164015
"08 Xainyabouli",8,2023,28,154,54,439382,12.5,28.5714285714286,33.5,23.6,-0.392243830524807
"08 Xainyabouli",8,2023,29,144,37,439382,73.6,28.7428571428571,33.4857142857143,23.9571428571429,1.24773906466453
"08 Xainyabouli",8,2023,30,177,43,439382,69,29.0428571428571,35,23.0142857142857,1.12427063065683
"08 Xainyabouli",8,2023,31,152,43,439382,43.9,27.3142857142857,30.3428571428571,24.2285714285714,0.450562436397375
"08 Xainyabouli",8,2023,32,131,35,439382,126.6,25.1285714285714,27.6285714285714,22.6142857142857,2.67031015214465
"08 Xainyabouli",8,2023,33,95,50,439382,51.9,27.7285714285714,31.7428571428571,23.7285714285714,0.665290147715128
"08 Xainyabouli",8,2023,34,107,50,439382,40.1,28.0714285714286,31.9714285714286,24.1857142857143,0.348566773521442
"08 Xainyabouli",8,2023,35,61,43,439382,29.6,27.3857142857143,31.1714285714286,23.6428571428571,0.0667366524168907
"08 Xainyabouli",8,2023,36,56,47,439382,45.2,28.7,33.8,23.5428571428571,0.48545568948651
"08 Xainyabouli",8,2023,37,61,67,439382,102.9,28.0571428571429,32.3571428571429,23.7142857142857,2.0341793073658
"08 Xainyabouli",8,2023,38,33,51,439382,51.9,27.8285714285714,32,23.6,0.665290147715128
"08 Xainyabouli",8,2023,39,29,37,439382,56.9,28.0714285714286,32.6571428571429,23.4571428571429,0.799494967288724
"08 Xainyabouli",8,2023,40,30,46,439382,16.8,28.3857142857143,32.2142857142857,24.5714285714286,-0.276827685691514
"08 Xainyabouli",8,2023,41,16,58,439382,91.9,26.0285714285714,29.0428571428571,23,1.73892870430389
"08 Xainyabouli",8,2023,42,39,45,439382,53.9,26.1857142857143,30.3142857142857,22,0.718972075544566
"08 Xainyabouli",8,2023,43,19,44,439382,58.5,26.5857142857143,30.6428571428571,22.5142857142857,0.842440509552274
